id,name,level,time,evaluation
2835,Contando frequência de caracteres,2,0.002268,CORRECT
2842,Divisivel por três,1,0.001951,CORRECT
2843,Frequencia de um numero,1,0.001807,CORRECT
2844,Vaquinha para Valquíria,2,0.001541,CORRECT
2845,Livros na Mochila,2,0.001486,CORRECT
2846,Troca de presentes,3,0.001561,CORRECT
2847,Buracos de minhoca,3,-1.0,COMPILATION_ERROR
2848,Distância entre dois carros,1,0.00161,CORRECT
2849,Ordem de instalação,3,0.019634,CORRECT
2851,Pares de trás para frente,1,0.001482,CORRECT
2852,Reserva de passagens,2,0.001477,CORRECT
2853,Matriz Transposta,3,0.001424,CORRECT
2854,Matrículas duplas,1,0.001398,CORRECT
2855,Quadrado Mágico,2,0.002402,CORRECT
2884,Iguais a n,1,0.001453,CORRECT
2885,Pastelaria da Ambrosina,2,0.002092,CORRECT
2886,Matrizes,3,0.001538,WRONG_ANSWER
2887,Evolucao das especies,4,0.001775,CORRECT
2888,Fornecimento de Energia,1,0.001627,WRONG_ANSWER
2889,Lista Telefonica,1,0.001463,WRONG_ANSWER
2891,Lucro do comerciante,1,0.001476,CORRECT
2892,Criando a matriz,1,0.001458,WRONG_ANSWER
2893,Amostragem de sinal,2,0.001546,WRONG_ANSWER
2894,O cruzamento,1,0.001633,WRONG_ANSWER
2895,L2Q6 - O novato,3,0.00232,CORRECT
2896,L2Q5 - Festa do ramen!,3,0.002006,WRONG_ANSWER
2898,L2Q1 - Alimentem o capitão!,1,0.001816,CORRECT
2899,Histograma,1,-1.0,TIME_LIMIT_EXCEEDED
2900,L2Q3 - Controle da incubadora,2,0.002162,WRONG_ANSWER
2904,Rico para Diabo!,3,0.003171,WRONG_ANSWER
2906,L2Q? - Capturem o Titã,1,0.002033,WRONG_ANSWER
2907,L2Q4 - Dia da morte,2,0.002176,WRONG_ANSWER
2908,L2Q7 - Faça elevar,4,0.002045,CORRECT
2909,Aninha cirandinha,5,0.001557,WRONG_ANSWER
2910,"Pô, que mão",2,0.001993,CORRECT
2911,L2Q2 - Hora da caçada,1,0.120906,WRONG_ANSWER
2922,Primos sexy de Aninha,5,0.001997,WRONG_ANSWER
2923,Aninha e os Triângulos,5,0.001929,WRONG_ANSWER
2926,Acerte o Presente,2,-1.0,COMPILATION_ERROR
2927,Os primos gêmeos de Josué,3,0.002186,CORRECT
2939,Qual o CP?,1,0.001784,WRONG_ANSWER
2942,L4Q6 - Ru12?,4,0.001824,WRONG_ANSWER
2943,"My coffee, please!",2,0.002078,WRONG_ANSWER
2944,L4Q2 - Batalha naval 3000,2,0.001489,CORRECT
2946,L4Q3 - Campeonato de batalha naval 3000,3,0.003496,WRONG_ANSWER
2948,L4Q1 - Grad 3,1,0.001994,CORRECT
2949,As estatísticas do Buel,5,0.01181,WRONG_ANSWER
2950,L4Q4 - Todo mundo odeia Xadrez,3,0.002857,WRONG_ANSWER
2951,L4Q7 - Todo mundo odeia Felipe,4,-1.0,COMPILATION_ERROR
2952,L4Q5 - Onde sentar?,3,-1.0,COMPILATION_ERROR
2957,Soma de 2 inteiros,1,0.001587,CORRECT
2958,Média simples,1,0.002104,WRONG_ANSWER
2959,Conversão polegadas -> mm,1,0.002266,WRONG_ANSWER
2960,Escalas de temperatura,1,0.002328,WRONG_ANSWER
2961,Área de um hexágono regular,1,0.002629,WRONG_ANSWER
2963,Operações aritméticas,1,0.001684,WRONG_ANSWER
2964,Expressões aritméticas,2,0.004184,WRONG_ANSWER
2965,Loja de tintas,2,0.001976,CORRECT
2968,Farol Aceso,2,0.002112,CORRECT
2970,Quantos zeros e quantos dígitos,2,-1.0,COMPILATION_ERROR
2971,Ordenação,1,0.003307,CORRECT
2972,Notação Científica,1,0.002195,CORRECT
2975,Melancia,1,0.002955,CORRECT
2976,Entidade e as Pedras de Granizo,2,0.002382,WRONG_ANSWER
2977,Os retângulos estão nos cercando,2,0.014475,CORRECT
2978,Bit a Bit,2,0.004836,WRONG_ANSWER
2979,Rede Celular,3,0.10806,CORRECT
2980,Batalha de Fluxos,4,-1.0,TIME_LIMIT_EXCEEDED
2982,Contando notas e moedas,2,0.002125,WRONG_ANSWER
2983,Calculando a contribuição do INSS,2,0.002048,WRONG_ANSWER
2984,Média e critério de aprovação,2,0.001754,CORRECT
2985,Consumo de combustível,1,0.001735,CORRECT
2986,L6Q1 - Muitos Anos de Vida,1,0.002534,WRONG_ANSWER
2987,L6Q3 - Casamento Nobre,3,0.001792,CORRECT
2988,L6Q4 - The Pandorica Opens,4,0.01832,WRONG_ANSWER
2989,L6Q2 - It’s Bigger On The Inside,2,0.001527,WRONG_ANSWER
2990,L6Q5 - A Mente Do Doctor,4,0.002526,WRONG_ANSWER
2991,Some os termos da série I,2,0.002325,WRONG_ANSWER
2992,Some os termos da série II,2,0.002031,CORRECT
2993,Contando múltiplos I,1,0.001598,CORRECT
2994,Somatória de PA,1,0.003077,CORRECT
2995,Venda de selos automatizada - parte I,3,-1.0,COMPILATION_ERROR
2996,Venda de selos automatizada - parte II,3,0.002098,WRONG_ANSWER
2997,A Lista de Compras,1,0.007242,WRONG_ANSWER
2998,Multiplicação de 3 números,1,0.001538,CORRECT
2999,Média de 2 Notas,1,0.00209,CORRECT
3000,A Grande Amizade,2,0.001882,WRONG_ANSWER
3004,Devorador de Mentes,1,0.002078,CORRECT
3007,Pontos no Ruxley,3,0.002006,CORRECT
3008,Discretolândia,4,0.005961,WRONG_ANSWER
3009,Fake News,3,0.001981,WRONG_ANSWER
3010,Escape Room,3,0.007492,WRONG_ANSWER
3011,Corte Diagonal,5,0.002053,WRONG_ANSWER
3013,Dimensões Terreno,1,0.001528,CORRECT
3014,Ferraduras,1,0.00145,CORRECT
3015,Padaria,1,0.001445,CORRECT
3017,Quantos dias você já viveu?,1,0.001531,CORRECT
3018,Enchendo o Tanque,1,0.001564,WRONG_ANSWER
3019,Valor da Refeição,1,0.002255,CORRECT
3020,Média Ponderada,1,0.005143,CORRECT
3038,Bob Conduíte,1,0.002879,CORRECT
3039,Feijão,1,0.001719,CORRECT
3040,Ho Ho Ho,1,0.001953,CORRECT
3041,Notas da Prova,1,0.002086,WRONG_ANSWER
3042,Bem-vindos e Bem-vindas ao Inverno!,2,0.002413,CORRECT
3043,Bem-vindos e Bem-vindas ao Verão!,2,0.001966,WRONG_ANSWER
3046,Teste de seleção 1,2,0.001955,CORRECT
3048,Módulo 2 - Área do retângulo,1,-1.0,RUNTIME_ERROR
3055,Módulo 3 - Quadrado,1,0.001456,CORRECT
3058,Arithmetic Key,5,0.002806,WRONG_ANSWER
3063,k-Tree,3,0.002532,WRONG_ANSWER
3064,Módulo 3 - Antecessor e Sucessor,1,0.002108,CORRECT
3065,Módulo 3 - Diagonal,2,0.002895,WRONG_ANSWER
3084,Potência de 2,3,0.116343,TIME_LIMIT_EXCEEDED
3085,Another Meme Problem,3,0.003091,WRONG_ANSWER
3110,Red-Blue Graph,5,0.002125,CORRECT
3115,Próximo número,1,0.001775,CORRECT
3116,Competição,1,0.001606,CORRECT
3117,Distância das vilas,1,0.002068,CORRECT
3118,Doação,1,0.001845,CORRECT
3119,Nickname,1,0.001582,CORRECT
3120,Oferenda,1,0.001451,CORRECT
3121,Tamanho da caverna,1,0.001576,CORRECT
3122,Quantas ticks?,2,0.001968,WRONG_ANSWER
3126,Distância entre duas coordenadas,1,0.001822,WRONG_ANSWER
3127,Altura máxima - movimento oblíquo,1,0.001987,WRONG_ANSWER
3128,"Cadastro de pessoas e idades (soma, médias)",1,0.001914,CORRECT
3131,Primeiro Dicionário de Andy,2,0.001845,WRONG_ANSWER
3132,Lista de Chamada 2,2,0.001893,CORRECT
3135,Os presentes de Aninha,4,0.001989,WRONG_ANSWER
3145,Competição de Chocolate,1,0.001802,WRONG_ANSWER
3147,Troca,1,0.001689,CORRECT
3148,Corona: Ep 6,3,0.001877,WRONG_ANSWER
3149,Distribuindo Adesivos,4,0.009127,WRONG_ANSWER
3150,Corona: Ep 9,3,0.001804,WRONG_ANSWER
3151,Corona: Ep 10,4,1.93104,WRONG_ANSWER
3152,Corona: Ep 8,3,0.001632,CORRECT
3153,Corona: Ep 3,3,0.002043,WRONG_ANSWER
3154,Corona: EP 1,3,0.001491,TIME_LIMIT_EXCEEDED
3155,Todos os caminhos,3,-1.0,COMPILATION_ERROR
3156,Corona: Ep 5,3,0.057734,EMPTY_ANSWER
3157,Corona: Ep 7,3,0.002966,WRONG_ANSWER
3158,Corona: Ep 4,3,0.00202,WRONG_ANSWER
3159,Corona: Ep 2,3,0.001785,CORRECT
3160,Maior de três,1,0.001926,CORRECT
3161,Distância entre dois pontos,1,0.001467,CORRECT
3162,Par ou ímpar,1,0.001606,CORRECT
3163,Raiz enésima,1,0.002077,WRONG_ANSWER
3165,Triângulo,1,0.00193,CORRECT
3166,Gráfico,1,0.001837,CORRECT
3167,Maior sem if,1,0.001506,CORRECT
3168,Operador ternário,1,0.001747,CORRECT
3169,Salário,1,0.001571,CORRECT
3196,[C3] LAB - 7,1,0.001446,CORRECT
3197,[C3] LAB - 8,1,0.002048,WRONG_ANSWER
3198,[C3] LAB - 1,1,0.001487,WRONG_ANSWER
3199,[C3] LAB - 2/3,1,0.001458,WRONG_ANSWER
3200,[C3] LAB - 4,1,0.001563,WRONG_ANSWER
3201,[C3] LAB - 5,1,0.001462,WRONG_ANSWER
3202,[C3] LAB - 6,1,-1.0,COMPILATION_ERROR
3203,[C3] LAB - 9,1,0.001918,WRONG_ANSWER
3204,[C3] LAB - 12,1,0.001454,WRONG_ANSWER
3205,[C3] LAB - 11,1,0.001846,WRONG_ANSWER
3206,[C3] LAB - 10,1,0.001519,WRONG_ANSWER
3207,inversao dos digitos de um numero inteiro,1,0.001457,CORRECT
3208,Cálculo do IMC,2,0.001686,WRONG_ANSWER
3209,Restos dos Produtos,2,0.001564,WRONG_ANSWER
3214,AC2 - Ex. 5,1,0.00159,CORRECT
3215,AJA café,3,0.009479,WRONG_ANSWER
3216,Cálculo da contribuição do INSS,1,0.002597,WRONG_ANSWER
3217,Seno e cosseno a partir de séries de Taylor,3,0.002216,WRONG_ANSWER
3218,A = B,2,0.003367,WRONG_ANSWER
3219,Contando ocorrências (função iterativa),2,0.001599,CORRECT
3220,Inverta os dígitos de um inteiro de 5 dígitos,1,0.001491,CORRECT
3221,Qual o numero de dígitos de um numero inteiro,1,0.001491,CORRECT
3222,Inverter os dígitos um numero inteiro,1,0.001756,CORRECT
3223,Cerca,3,0.550208,CORRECT
3231,[AC3.2] - Divisibilidade,1,0.001877,CORRECT
3241,Flipping Game,4,0.141408,TIME_LIMIT_EXCEEDED
3246,Ayallinha e o City Tour,3,0.002275,WRONG_ANSWER
3251,Operação simples,1,0.001467,CORRECT
3269,Common Prefixes,4,0.331819,CORRECT
3272,Palavras com fatiamento e concatenação,2,0.001949,WRONG_ANSWER
3276,Par ou Impar,1,0.00145,CORRECT
3277,Nota válida,1,0.002078,CORRECT
3278,Classificando notas,1,0.001444,CORRECT
3279,IMC,1,0.002051,CORRECT
3280,Aumento de salário,1,0.00148,CORRECT
3281,PIT03 - Ordem Inversa,1,0.001347,CORRECT
3282,PIT03 - Aumento salário funcionário,1,0.001652,CORRECT
3283,Calculando áreas,2,0.003792,WRONG_ANSWER
3284,Dispensador de cédulas,3,0.001863,CORRECT
3285,IMC,1,0.002076,CORRECT
3286,Loja de cerâmicas,1,0.001624,WRONG_ANSWER
3287,Pirâmide de Números,1,0.002283,PRESENTATION_ERROR
3288,Soma 3 números,1,0.002208,CORRECT
3289,Conversão de Horas,1,0.001634,WRONG_ANSWER
3297,Litros de refrigerante dietético.,1,0.001951,WRONG_ANSWER
3318,UACSA - Raiz quarta,1,0.001459,CORRECT
3319,UACSA - Fração,1,0.001428,CORRECT
3323,Expressão Lógica,2,0.00218,WRONG_ANSWER
3324,A Sequência de Josué,2,0.002159,CORRECT
3326,Futebol de robôs,2,0.002102,WRONG_ANSWER
3327,A disputa final,1,0.001999,WRONG_ANSWER
3328,Conta de energia de Rafinha,2,0.001657,CORRECT
3329,Ajude o Leo,1,0.053703,WRONG_ANSWER
3331,Os Ímpares de Josué,3,0.004618,CORRECT
3332,Os primos de Zeca,3,0.049737,WRONG_ANSWER
3333,Triangulo do Vinicius,3,0.002539,WRONG_ANSWER
3334,Datas entre dias,3,0.00505,CORRECT
3335,O pi de zeca,2,0.005148,WRONG_ANSWER
3336,O troco de Heleno,3,0.001784,CORRECT
3337,Ajude o Mateus,3,-1.0,COMPILATION_ERROR
3338,A Internet do Zeca Urubu,4,0.001599,CORRECT
3341,As peças de Aninha,4,-1.0,TIME_LIMIT_EXCEEDED
3342,Futebol de robôs: o retorno,3,-1.0,COMPILATION_ERROR
3343,Maior sequência decrescente,2,0.001815,WRONG_ANSWER
3344,Datas entre dias: o retorno,2,0.001725,CORRECT
3345,Calibrando Sensores,3,-1.0,COMPILATION_ERROR
3351,Matrizes da internet do Zeca,2,0.002747,PRESENTATION_ERROR
3353,Matriz transposta,1,0.001881,PRESENTATION_ERROR
3354,O amor de Elias,2,0.019286,WRONG_ANSWER
3356,Próximo dia,2,0.00197,WRONG_ANSWER
3357,Convite para Treinamento,1,0.001654,CORRECT
3359,Algoritmo do Cubo Mágico,1,0.001606,CORRECT
3360,N primeiros números naturais,1,0.001558,CORRECT
3361,Contar pulando múltiplos,1,0.001887,CORRECT
3362,A fórmula de Janaína,1,0.001592,CORRECT
3363,Espaços excedentes,1,0.001995,CORRECT
3365,O campeonato de Kinho,2,0.002031,CORRECT
3366,CRUD CREDO,3,0.002352,CORRECT
3367,Par ou Ímpar - Python3,1,0.001935,WRONG_ANSWER
3373,Hello World,1,0.001334,CORRECT
3374,Média de 3 Números Reais,1,0.001418,CORRECT
3375,Latas de Tinta para Pintar Cilindro,2,0.001488,CORRECT
3377,Maior de Idade,1,0.001424,CORRECT
3378,Funções Math.h,1,0.001921,WRONG_ANSWER
3379,Maior Idade,1,0.001489,CORRECT
3381,Faixa etária idade,1,0.002157,WRONG_ANSWER
3387,Carteira Habilitacao,1,0.001523,CORRECT
3389,Meia Entrada Cinema,1,0.001619,CORRECT
3399,Raiz de uma equação do primeiro grau,1,0.001864,CORRECT
3400,Área de um anel circular,1,0.001487,CORRECT
3401,Volume de um cilindro,1,0.001454,CORRECT
3402,Ponto de interseção entre duas retas,1,0.001469,CORRECT
3403,Distância entre dois pontos no espaço 3D,1,0.001369,CORRECT
3404,Raizes reais de uma equação do segundo grau,1,0.001619,CORRECT
3406,Divisores de um número,1,0.001554,CORRECT
3407,Somar 2 números ou raiz quadrada de 1 número,1,0.001986,CORRECT
3408,Salário mais bonificação e auxílio-escola,2,0.001871,CORRECT
3409,Ponto dentro de um retângulo,2,0.002008,CORRECT
3410,Ponto dentro de dois círculos,3,0.002143,CORRECT
3411,Consumo de combustível por tipo de carro,1,0.0021,WRONG_ANSWER
3412,MDC,1,0.001656,CORRECT
3413,Números pares de 1 até n,1,0.001502,CORRECT
3414,A Saga do Protagonista: Parte 1,1,0.003382,WRONG_ANSWER
3415,Arithmetic Debt,2,0.002229,WRONG_ANSWER
3417,10 Números do Tio Willy sem array,1,-1.0,WRONG_ANSWER
3418,MDC como combinação linear,1,0.001522,WRONG_ANSWER
3419,Série de Fibonacci,1,0.00186,CORRECT
3420,Série de Fetuccine,1,0.001463,WRONG_ANSWER
3421,Função exponencial natural,1,0.002065,CORRECT
3422,Valor aproximado de pi,1,0.001482,WRONG_ANSWER
3423,Raiz quadrada de um número,2,0.001609,WRONG_ANSWER
3424,Maior valor entre inteiros lidos,1,0.001448,CORRECT
3425,"Menor, maior, percentual de pares e média",2,0.001621,WRONG_ANSWER
3426,Vetor de fatoriais,3,0.00141,PRESENTATION_ERROR
3427,Produto dos elementos da diagonal principal,2,0.001766,WRONG_ANSWER
3428,Múltiplos de x da diagonal principal,2,0.001995,CORRECT
3429,Média e situação de n alunos,2,0.001508,PRESENTATION_ERROR
3431,Trabalhando com listas,3,0.001684,CORRECT
3432,Está em ordem crescente?,2,0.001702,CORRECT
3434,Função menor elemento,1,0.004543,WRONG_ANSWER
3435,Produto interno (com funções),1,0.001895,WRONG_ANSWER
3436,Funções para a área e o perímetro do círculo,2,0.001631,CORRECT
3437,Função para conversão de graus para radianos,2,0.00163,CORRECT
3438,Supermercado,1,0.002135,WRONG_ANSWER
3440,Compras de Fim de Ano,1,0.001684,WRONG_ANSWER
3441,Matriz fantasma,3,0.002087,PRESENTATION_ERROR
3442,Batalha Pokemon (Hard Version),3,0.377159,WRONG_ANSWER
3446,Contagem em string,1,0.0019,CORRECT
3547,A nave de Bilu,1,0.001939,WRONG_ANSWER
3549,Esfiha do Zildão,1,0.002787,CORRECT
3550,Os códigos de Josué,1,0.001925,CORRECT
3551,É triângulo é?,1,0.001666,CORRECT
3552,Prática de estruturas de repetição,1,0.001482,CORRECT
3554,Os primos de Fibonacci,2,0.001833,WRONG_ANSWER
3555,Primo de 4,4,0.159655,CORRECT
3556,Big Problem Brasil,1,0.001356,TIME_LIMIT_EXCEEDED
3557,Quociente de uma divisão inteira,1,0.001383,CORRECT
3561,Conversão de temperatura,1,0.001502,CORRECT
3562,Funções da biblioteca math.h,1,0.001504,CORRECT
3564,Os arrays de Kinho,3,0.001983,WRONG_ANSWER
3565,Diferença entre vetores,2,0.002437,WRONG_ANSWER
3566,Trena Dobrável,4,0.001619,WRONG_ANSWER
3567,Os vetores de Samuel,1,0.001509,CORRECT
3569,3o ângulo  do triângulo,1,0.002038,CORRECT
3571,Latas de Tinta,1,0.001494,CORRECT
3572,Anos semanas e dias,1,0.001517,CORRECT
3574,O berçário de Kinho,4,0.002199,WRONG_ANSWER
3575,Link chateado,2,0.001719,WRONG_ANSWER
3576,Cifra do Zeca,3,0.001573,WRONG_ANSWER
3577,O Robô do Zeca,3,0.001887,CORRECT
3578,As 4 operações,1,0.002144,CORRECT
3579,Resposta bem explicadinha,1,0.001468,CORRECT
3584,Ordenação ensaio do método da bolha,1,0.001965,WRONG_ANSWER
3585,Tipos de Média,2,0.003065,CORRECT
3588,Ordenação ensaio do método da seleção,1,0.001908,WRONG_ANSWER
3589,Processo seletivo.,2,0.001908,WRONG_ANSWER
3590,Desafio dos números primos 1,2,0.001626,TIME_LIMIT_EXCEEDED
3591,Vogal ou Consoante,1,0.001984,WRONG_ANSWER
3592,Gênero,1,0.002072,CORRECT
3593,Quantidade de dias do mês,1,0.001622,PRESENTATION_ERROR
3594,Desafio dos números primos 2,1,0.001735,CORRECT
3595,Senha,2,0.002097,WRONG_ANSWER
3596,Dominó,2,0.004913,WRONG_ANSWER
3597,Do you like trees?,5,0.100743,WRONG_ANSWER
3598,Idade,2,0.001799,WRONG_ANSWER
3599,Sequência Secreta,3,0.001609,WRONG_ANSWER
3600,Nota cortada,2,0.002069,WRONG_ANSWER
3601,Distância entre amigos,3,0.081811,WRONG_ANSWER
3603,Intercala,1,0.001431,CORRECT
3604,Pivot Mediana,1,-1.0,COMPILATION_ERROR
3605,Mediana de 3,1,0.002047,WRONG_ANSWER
3611,Lista de contatos,2,0.001392,WRONG_ANSWER
3612,Cadeiras na coluna,1,-1.0,COMPILATION_ERROR
3613,Site de vendas,2,0.001504,CORRECT
3620,Gabi adora desafios!,2,0.001648,WRONG_ANSWER
3622,Calculando a média com ponteiros,1,0.001936,WRONG_ANSWER
3623,Analisando vendedores,3,0.001969,WRONG_ANSWER
3624,Compra de smartphone,3,-1.0,COMPILATION_ERROR
3625,RPG-combat_help,3,0.001705,CORRECT
3626,Promoção lanchonete,1,0.001456,EMPTY_ANSWER
3628,Academia,1,0.003912,CORRECT
3629,Código de César,2,0.001415,WRONG_ANSWER
3632,Índice de poluição,1,0.001463,CORRECT
3633,"Pedra, papel e tesoura",1,0.001491,CORRECT
3634,Ideia da Nini,2,-1.0,COMPILATION_ERROR
3638,Substituindo palavras no texto,2,0.001539,CORRECT
3639,Vogais na frase,2,0.001875,WRONG_ANSWER
3640,Senha da empresa Calculaí,2,0.001754,WRONG_ANSWER
3641,Par e ímpar - lista,3,0.002011,CORRECT
3653,Verificar anterior e próximo,1,0.002189,CORRECT
3655,Gerenciador de user/senha,3,0.002636,WRONG_ANSWER
3657,compra/venda de ações,3,0.001394,WRONG_ANSWER
3658,Calculando cesta básica,2,0.002481,WRONG_ANSWER
3662,Mais uma de matriz?,2,0.002305,CORRECT
3665,Sopa de letrinhas,1,0.001937,WRONG_ANSWER
3666,Festa da Marilda 2,2,0.002004,CORRECT
3667,Festa da Marilda 3,2,0.001507,CORRECT
3671,Inversões na Flixrede,2,0.002091,CORRECT
3672,Sairam as notas do Enem,2,0.054904,CORRECT
3673,Teclado velho,1,0.001977,WRONG_ANSWER
3674,Teh Adventujrs of Meme Man: Ida ao Mercado,2,0.001572,WRONG_ANSWER
3675,Fibonacci invertido,1,0.001474,WRONG_ANSWER
3676,Geraldo não sabe pra onde ir.,2,0.002086,WRONG_ANSWER
3677,Sherliro Wars,2,0.002105,WRONG_ANSWER
3678,A Festa do Japa,1,0.001938,WRONG_ANSWER
3679,Professor maluco?,1,0.001858,CORRECT
3687,O terrível macakinho,3,0.002504,CORRECT
3688,Imprimindo cartazes,2,0.001523,WRONG_ANSWER
3689,Os Primos do Sherliro,3,0.001957,WRONG_ANSWER
3690,Quem ganhou?,2,0.184885,WRONG_ANSWER
3724,Escala Franjinha de pH,1,0.003534,CORRECT
3726,Verificar Ordem em Lista,2,0.001465,CORRECT
3727,Escola de Artes,1,0.001424,CORRECT
3728,Fazenda do João,1,0.001489,WRONG_ANSWER
3731,A Biblioteca de Dorian,3,0.001444,WRONG_ANSWER
3732,Organizando provas,2,0.002007,WRONG_ANSWER
3733,Exercício de Busca - DFS,2,0.001571,WRONG_ANSWER
3734,Exercício de Busca - UCS,3,-1.0,COMPILATION_ERROR
3735,Viciada em 'a',2,0.002958,WRONG_ANSWER
3738,Exercício de Busca - BFS,2,0.00144,WRONG_ANSWER
3739,Exercício de Busca - Greedy,3,-1.0,COMPILATION_ERROR
3741,Rachel e o troco do Central Perk,2,0.002027,WRONG_ANSWER
3742,Fahrenheit para Celsius,1,0.001452,WRONG_ANSWER
3743,Médias entre 3 notas,1,0.001992,CORRECT
3745,Exercício de Busca - A Star,3,0.00185,WRONG_ANSWER
3752,Equação reduzida da elipse,2,0.001716,WRONG_ANSWER
3761,O Prédio,2,0.001897,WRONG_ANSWER
3762,Soma de números não tão grandes,3,-1.0,RUNTIME_ERROR
3763,Matrix Ninja,3,0.001906,WRONG_ANSWER
3764,Acidez de várias soluções,1,0.001731,CORRECT
3765,O novo jogo de Kaz,2,0.001947,WRONG_ANSWER
3766,A Mumba de Kamyamoto (Powered by Kinho),3,0.027496,WRONG_ANSWER
3767,"Jaiminho, o Carteiro",3,-1.0,RUNTIME_ERROR
3769,O duelo de JOJOão,2,0.001466,WRONG_ANSWER
3770,!PalindromoomordnilaP!,2,0.001519,WRONG_ANSWER
3771,Tempo Viagem,1,0.001642,CORRECT
3772,Socorro da prova,1,0.001511,CORRECT
3773,Traquinagens do Saci,2,0.001575,WRONG_ANSWER
3774,Equação do segundo grau,1,0.002079,CORRECT
3775,A prova na Escola Salvatore,1,0.002041,WRONG_ANSWER
3776,"Maior, menor e média",1,0.002076,WRONG_ANSWER
3815,Condicional - validação de data de nascimento,1,0.00203,WRONG_ANSWER
3820,Contas por categoria,3,0.001489,CORRECT
3826,Teste,1,0.001446,CORRECT
3831,Lista - Achar posição do maior/menor item,2,0.001569,CORRECT
3832,Investimentos N1,2,0.003546,WRONG_ANSWER
3833,Investimentos N2,2,0.001581,WRONG_ANSWER
3834,Investimentos N3,3,0.001569,WRONG_ANSWER
3835,O Campeonato de Vôlei do CIn,1,0.002054,WRONG_ANSWER
3836,Teh Adventujrs of Meme Man: Volta do Mercado,2,0.00198,WRONG_ANSWER
3838,Sherliro impede The Wrath of Khanmerer,2,0.001431,WRONG_ANSWER
3840,Ajude a dudinha!,3,0.058207,WRONG_ANSWER
3841,Teclado com problema,2,0.002021,WRONG_ANSWER
3842,Teh Adventujrs of Meme Man: Loop do Mercado,2,0.00208,CORRECT
3847,Referência bibliográfica,1,0.001953,WRONG_ANSWER
3850,Iniciando com listas,1,0.001673,CORRECT
3855,Os registradores de Kammera Man,2,0.00146,WRONG_ANSWER
3856,Os novos prédios,2,0.001993,CORRECT
3857,Zeca (não) quer trabalhar,2,0.001829,CORRECT
3859,A Linha de montagem do Dr. Zululu,2,0.002112,WRONG_ANSWER
3861,Faixa etária,2,0.001832,CORRECT
3862,Verificação de eleitor,1,0.002015,CORRECT
3863,Dudinha's password,3,0.001708,WRONG_ANSWER
3864,Teh Adventujrs of Meme Man: Cybermarket 2077,2,0.002103,WRONG_ANSWER
3865,Sherlirow quer dormir,3,0.001691,WRONG_ANSWER
3866,Kammera Man Corrompeu suas Matrizes,2,0.001972,WRONG_ANSWER
3868,Um novo jogo,3,-1.0,COMPILATION_ERROR
3869,Ressacassembly e Mariozin,2,0.002157,WRONG_ANSWER
3870,Sopa de Letrinhas,2,0.002271,WRONG_ANSWER
3871,"Por favor, salvem o futebol brasileiro",3,0.001947,WRONG_ANSWER
3872,Dudinha's delivery service,3,-1.0,COMPILATION_ERROR
3873,Faturas & Sofrimento,2,0.001816,WRONG_ANSWER
3874,A Guerra dos CinCabeças,2,0.002015,CORRECT
3886,AB1.P1.Nasa,1,0.001877,WRONG_ANSWER
3891,3 tipos de média,1,0.001868,CORRECT
3892,Distância entre 2 pontos,1,0.001867,CORRECT
3903,Notas das provas,2,0.001572,CORRECT
3904,Escolha dos Presentes,3,0.001859,CORRECT
3906,P3-Q2,1,0.001439,CORRECT
3907,P3.Q3,2,0.001391,WRONG_ANSWER
3911,Teh Adventujrs of Meme Man: Sanduíche,1,0.005518,WRONG_ANSWER
3913,Estratégia de Batalha,1,0.001995,CORRECT
3914,Rebeka e a volta para casa,2,0.001939,WRONG_ANSWER
3915,Estudante Vitores,1,-1.0,COMPILATION_ERROR
3919,20 Números do Tio Willy,5,0.00458,CORRECT
3921,O elevador tridimensional do Yee,3,0.001801,WRONG_ANSWER
3924,Bonxai foi para forca,1,0.001944,CORRECT
3925,Marquinhos e o telefone borrado,1,0.0016,WRONG_ANSWER
3926,A Jornada da Prosperidade do Kinhas,3,0.002075,WRONG_ANSWER
3927,Dominó área 2,3,0.001949,WRONG_ANSWER
3928,Sherliro salva o Khamniverso,2,0.001901,EMPTY_ANSWER
3929,Cifra de Bonxai,1,0.002037,CORRECT
3930,Marquinhos e a goteira,2,0.002048,WRONG_ANSWER
3931,CountingSort,2,0.001661,WRONG_ANSWER
3932,Lukkity vs Os Textos Napoleônicos,3,0.001944,WRONG_ANSWER
3933,Quem matou o Jefteson?,3,-1.0,COMPILATION_ERROR
3934,Par vs Ímpar,2,0.001775,WRONG_ANSWER
3935,Sorteio,2,0.001995,CORRECT
3940,Fábrica,2,0.001857,CORRECT
3945,O estagiário do professor carvalho,1,0.001724,CORRECT
3946,Novo Ranking da CBF,2,0.002053,WRONG_ANSWER
3948,Monitoria bonus,2,-1.0,RUNTIME_ERROR
3949,Quaqs ao resgate das compras de Sherliro,2,0.001926,WRONG_ANSWER
3979,Motores a Diesel,2,0.001844,CORRECT
3980,Questão_01_A,3,0.001361,CORRECT
4007,Baskhara,3,0.001525,CORRECT
4008,Conversao Dolar Euro,1,0.002132,CORRECT
4009,Lucro no produto,1,0.001433,CORRECT
4010,Maças,1,0.001975,CORRECT
4011,Pesquisa Eleitoral,2,0.001576,CORRECT
4012,Poligonos,3,0.002087,CORRECT
4017,Conta Número,1,0.001623,CORRECT
4019,Fatorial simples,1,0.001827,CORRECT
4025,Sede de Shake no Puro Hell,2,0.001918,WRONG_ANSWER
